n_hidden hidden_width N_parameters train_accuracy test_accuracy

0	0	56035	12.359563891755942	10.473549488054609
0	0	56035	18.19529961680369	14.771757679180888
0	0	56035	17.89870804712247	13.438566552901024
0	0	56035	18.037512901733283	13.961177474402731
0	0	56035	18.794414587559764	13.57721843003413
0	0	56035	18.341222669086854	13.57721843003413
0	0	56035	19.13964717466871	14.55844709897611
0	0	56035	18.419522843482696	13.214590443686006
0	0	56035	18.010226477322608	12.926621160409557
0	0	56035	19.38997045947966	14.270477815699659


4	128x128x128x128	259072	5.260348079866177	5.044795221843003
4	128x128x128x128	259072	15.115492757233866	12.958617747440274
4	128x128x128x128	259072	21.38781127285238	17.544795221843003
4	128x128x128x128	259072	26.078703538930608	21.139078498293514
4	128x128x128x128	259072	30.96415987471972	23.880119453924912
4	128x128x128x128	259072	35.32168321647626	26.045221843003414
4	128x128x128x128	259072	38.84993652940409	28.029010238907848
4	128x128x128x128	259072	42.628513127142874	29.532849829351537
4	128x128x128x128	259072	46.080838998232316	31.399317406143346
4	128x128x128x128	259072	49.326737136823624	32.77517064846416

1	300	491100	6.854824358472435	6.580631399317406
1	300	491100	17.26874755311955	14.953071672354948
1	300	491100	22.181490313319337	17.99274744027304
1	300	491100	25.515179556536282	19.805887372013654
1	300	491100	28.710063945142423	21.949658703071673
1	300	491100	31.163469409545502	23.026877133105803
1	300	491100	33.63704310068691	24.77602389078498
1	300	491100	35.32049685019753	25.99189419795222
1	300	491100	37.28156030892978	26.87713310580205
1	300	491100	38.84163196545302	27.7410409556314

3	200x128x56	355312	4.765633341637898	4.660836177474403
3	200x128x56	355312	13.1152792113037	12.180034129692832
3	200x128x56	355312	18.765941796870365	15.61433447098976
3	200x128x56	355312	23.812743946566062	18.792662116040955
3	200x128x56	355312	27.94841679420104	21.56569965870307
3	200x128x56	355312	31.948843886061383	24.392064846416382
3	200x128x56	355312	36.04536664649844	26.599829351535835
3	200x128x56	355312	39.82038414540105	28.572952218430036
3	200x128x56	355312	43.200341673488275	30.140784982935152
3	200x128x56	355312	46.479458067883876	31.847269624573375

3	256x128x56-Reg0.009	452192	4.415655289414054	4.50085324232082
3	256x128x56-Reg0.009	452192	12.673950955618038	12.09470989761092
3	256x128x56-Reg0.009	452192	16.687428076544354	15.2410409556314
3	256x128x56-Reg0.009	452192	19.13371534327508	16.830204778156997
3	256x128x56-Reg0.009	452192	21.337983889145935	18.398037542662117
3	256x128x56-Reg0.009	452192	22.74501429571366	19.56058020477816
3	256x128x56-Reg0.009	452192	24.20305845226655	20.765784982935152
3	256x128x56-Reg0.009	452192	25.769061940183413	21.928327645051194
3	256x128x56-Reg0.009	452192	26.66358211434198	22.8348976109215
3	256x128x56-Reg0.009	452192	28.37194955570583	23.570819112627987
