n_hidden hidden_width N_parameters train_accuracy test_accuracy

3	256x128x56	452192	4.797665231163469	4.618174061433447
3	256x128x56	452192	13.60287575185963	12.148037542662117
3	256x128x56	452192	19.13964717466871	15.806313993174061
3	256x128x56	452192	24.137808306936684	19.581911262798634
3	256x128x56	452192	28.19518098017582	22.418941979522184
3	256x128x56	452192	32.17425347901911	24.061433447098977
3	256x128x56	452192	35.78673879773641	26.37585324232082
3	256x128x56	452192	39.48345612224318	28.210324232081913
3	256x128x56	452192	43.35219655716506	29.948805460750854
3	256x128x56	452192	46.58623103296912	31.164675767918087
3	256x128x56	452192	49.8831429215456	32.66851535836178
3	256x128x56	452192	52.46942140916586	33.649744027303754
3	256x128x56	452192	55.432964373420646	34.58831058020478
3	256x128x56	452192	58.118897628453816	35.644197952218434
3	256x128x56	452192	60.61975774400589	36.40145051194539
3	256x128x56	452192	62.761148877104326	36.89206484641638
3	256x128x56	452192	64.55256195797891	37.95861774744027
3	256x128x56	452192	66.67022576550285	38.56655290102389
3	256x128x56	452192	67.86726934073626	38.235921501706486
3	256x128x56	452192	69.3039589042721	38.95051194539249
3	256x128x56	452192	70.81064407825272	38.98250853242321
3	256x128x56	452192	72.48342053125482	39.69709897610921
3	256x128x56	452192	73.75876428088408	40.241040955631405
3	256x128x56	452192	75.21680843743698	40.20904436860068
3	256x128x56	452192	76.52299771031308	40.902303754266214
3	256x128x56	452192	76.45418846614703	40.13438566552901
3	256x128x56	452192	78.44491108184741	41.76621160409557
3	256x128x56	452192	79.14605355257382	41.019624573378834
3	256x128x56	452192	79.83770509307043	41.47824232081911
3	256x128x56	452192	79.98718724418977	41.382252559726965
3	256x128x56	452192	80.70019337770343	41.80887372013652
3	256x128x56	452192	81.39896311587239	41.1476109215017
3	256x128x56	452192	82.76091160384857	42.33148464163822
3	256x128x56	452192	82.46550640044607	41.830204778157
3	256x128x56	452192	82.80124805732521	41.10494880546075
3	256x128x56	452192	83.9828688709352	41.63822525597269
3	256x128x56	452192	84.54876558588698	42.406143344709896
3	256x128x56	452192	84.53690192309973	42.939419795221845
3	256x128x56	452192	85.20245340546441	43.08873720136519
3	256x128x56	452192	85.19058974267716	41.69155290102389

3	256x128x56-Reg	452192	4.482091801022648	4.671501706484642
3	256x128x56-Reg	452192	13.411870780984922	11.838737201365188
3	256x128x56-Reg	452192	19.025756011911117	16.264931740614337
3	256x128x56-Reg	452192	23.767662027974517	19.635238907849832
3	256x128x56-Reg	452192	27.942484962807416	22.333617747440275
3	256x128x56-Reg	452192	31.808852665171845	24.89334470989761
3	256x128x56-Reg	452192	35.33947871065713	26.599829351535835
3	256x128x56-Reg	452192	39.16432359326619	29.255546075085327
3	256x128x56-Reg	452192	42.96781388285819	31.46331058020478
3	256x128x56-Reg	452192	46.07490716683869	33.148464163822524
3	256x128x56-Reg	452192	49.38486908448114	35.0042662116041
3	256x128x56-Reg	452192	52.423153124295595	36.241467576791806
3	256x128x56-Reg	452192	54.82673120499223	37.3080204778157
3	256x128x56-Reg	452192	57.44978704725297	38.406569965870304
3	256x128x56-Reg	452192	59.892515215147526	39.44112627986348
3	256x128x56-Reg	452192	61.73019658089238	40.454351535836174
3	256x128x56-Reg	452192	63.962937917452635	40.859641638225256
3	256x128x56-Reg	452192	65.71164181229314	41.467576791808874
